,med.train_20.csv
5949,0.23344357525363024
5950,
5951,0.23214769349724285
5952,0.1748916317585033
5953,0.275575504308437
5954,0.29777725809594446
5955,0.23792539153923076
5956,0.1307541097901489
5957,0.24301396155446942
5958,0.2368955195545912
5959,0.3108468518255926
5960,0.19550948413695646
5961,0.2724351467284212
5962,0.28767067979792404
5963,0.24217374822289395
5964,0.4839484383526682
5965,0.273655554021342
5966,0.28719937714296784
5967,0.28495392910465966
5968,0.18892129051897877
5969,0.23270561844975657
5970,0.2943852169582948
5971,0.2193746617366139
5972,0.3006748603086228
5973,
5974,0.21020790674155954
5975,0.2010563503908801
5976,0.218068981460928
5977,0.28534075779980783
5978,0.19508694142446348
5979,0.23228010304515068
5980,0.19963501809100825
5981,0.11066239607379313
5982,0.2993129949063841
5983,0.3096849601764279
5984,0.2864592548472814
5985,0.27366108706732095
5986,0.24114318360670672
5987,0.22691989075541652
5988,0.2135300816136877
5989,0.21868492808761197
5990,0.44889385653839253
5991,0.24644575425391047
5992,0.2910633036135164
5993,0.2881947129434054
5994,0.24316076521972774
5995,0.24521134221288388
5996,0.23718480775711293
5997,0.2650734351321795
5998,0.24297390855615875
5999,0.3247539987508127
6000,0.2381168027416547
6001,0.17490494123518507
6002,0.23822054826189576
6003,0.39911525280337634
6004,0.19952565428455715
6005,0.37174432777716626
6006,0.49327330437361605
6007,0.3286192274300832
6008,0.3302111747911882
6009,0.2104334426876695
6010,0.286969661981332
6011,0.22271522422502876
6012,0.2713994311732474
6013,0.22913107167586522
6014,0.2799542020367587
6015,0.29754707711399364
6016,0.23928917480626966
6017,0.19187313494388647
6018,0.2719337860264054
6019,0.2682668779243632
6020,0.25858965196267647
6021,0.3316687196937791
6022,0.30327989180928794
6023,0.1959860145446488
6024,0.22125845266864597
6025,0.25985394510974613
6026,0.24002129383566861
6027,0.1636020839060104
6028,0.18715963527673019
6029,0.2821066638549654
6030,0.28451297312990187
6031,0.2869717553507396
6032,0.22972418608518685
6033,0.24427403977131734
6034,0.24731749313251927
6035,0.19997298512958284
6036,0.27250307985519484
6037,0.2193419689946331
6038,
6039,0.20458567813116635
6040,0.486034750144817
6041,0.23033547267406307
6042,0.24866305813410805
6043,0.30464629387245856
6044,0.22503243607771795
6045,0.2268022580540009
6046,0.30745348824479823
6047,0.2812185411816155
6048,0.18884162171599106
6049,0.2296335655626195
6050,0.23547729340355428
6051,0.2449757929002475
6052,0.23959323913035602
6053,0.29964633545163655
6054,0.242527825507592
6055,0.28693782080441066
6056,0.4100127591073529
6057,0.25864408789939386
6058,0.22572856518506468
6059,0.22426408047438662
6060,0.22872082491117263
6061,0.2364579133809911
6062,0.2030871543621492
6063,
6064,0.3118092337417633
6065,0.21221200388811634
6066,0.25354609072071077
6067,0.28694674687878696
6068,0.24532575087060793
6069,0.2622768902875431
6070,0.1646991045000914
6071,0.22227672931762577
6072,0.27011883287145155
6073,0.20355614172490388
6074,0.2980541206180283
6075,0.24088596509516624
6076,0.24660187421345992
6077,0.2596989440182116
6078,
6079,0.2298921207141975
6080,0.31469193448587474
6081,0.24060864680375393
6082,0.9300279486799665
6083,0.3146614550876592
6084,0.25339401221940006
6085,0.21833602504743155
6086,0.2899576088251966
6087,0.3001633152351959
6088,0.33966293695546823
6089,0.27931360746622225
6090,0.2765939237492949
6091,0.2649022988400067
6092,0.2548183948187598
6093,0.19770066651376106
6094,0.1892473000417192
6095,0.15104201070977663
6096,0.38082880059334834
6097,0.2393678217671621
6098,0.24957281870875192
6099,0.3396044769334744
6100,0.26906397547076877
6101,0.25954715682311447
6102,0.28869616917847585
6103,0.29912001005361
6104,0.2528910170582219
6105,0.3569371500345867
6106,0.28062181803874486
6107,0.31246020084017356
6108,0.2536149562153509
6109,0.24588396394276102
6110,
6111,0.26301684940883097
6112,0.24444976965555465
6113,0.22640877670167203
6114,0.22412322936952878
6115,0.22490671664221962
6116,0.23069122986433988
6117,0.2866297513635604
6118,0.21166266114080434
6119,0.22698114833201466
6120,0.24769096855027184
6121,0.1802967332154185
6122,0.3368461166021155
6123,0.2874448033650693
6124,0.33451612838491906
6125,0.15164842890978725
6126,0.32954646249798347
6127,0.27597592757234946
6128,0.5189218647870344
6129,0.30907740234653047
6130,0.2175161887837167
6131,0.20471917605251133
6132,0.2907774247464924
6133,0.24621516665303644
6134,
6135,0.22317584613313568
6136,0.29608281485268984
6137,0.21359479133870884
6138,0.3478696336689312
6139,0.29260547145624693
6140,0.253817999667618
6141,0.24484334076461445
6142,0.33046497207294434
6143,0.29202971602979755
6144,0.22083607913010983
6145,
6146,0.2300522327542479
6147,
6148,0.24645089787348695
6149,0.18065162929613054
6150,0.27958618499096444
6151,0.22899602553047804
6152,0.36740191899882657
6153,0.24851621119302714
6154,0.24137114910323676
6155,0.2375418762765803
6156,0.3396153723094778
6157,0.3604626971055308
6158,0.38842776765966225
6159,0.27789559516083606
6160,0.2636421072245557
6161,
6162,0.24928407289957588
6163,0.41970785308704706
6164,0.35109666328285316
6165,0.24229210797578582
6166,0.21106005047739962
6167,0.08365482259725932
6168,0.23033070346930484
6169,0.362457556787378
6170,0.2101955052469886
6171,0.1517423840800287
6172,0.25086613702816263
6173,0.20424831581777814
6174,0.20304175034388883
6175,0.2883724998445104
6176,0.3090586632662343
6177,0.2226024249073556
6178,0.2224222810021751
6179,0.24240009992500589
6180,0.2548114586603464
6181,0.3510456323109796
6182,0.16074092951141472
6183,0.2794559658269715
6184,0.24341545797836772
6185,0.26693432952426854
6186,0.2864443907072398
6187,0.2587393913757732
6188,0.20101352225540658
6189,0.26830233244910084
6190,0.19085122073080252
6191,0.30291133860484176
6192,0.19349546777511517
6193,0.392252668198078
6194,0.30131372853065064
6195,0.25907065096134696
6196,0.2272289081316211
6197,0.2733106380856183
6198,0.2401720169603888
6199,0.3244603177972377
6200,0.28584584872423324
6201,0.25651153293528905
6202,0.3231704689686684
6203,0.2672066357307432
6204,0.29173101077448826
6205,0.22010168022990262
6206,0.19402807527361643
6207,0.26683334193082997
6208,0.2094515307313336
6209,0.38341770104637174
6210,
6211,0.21258055592200287
6212,0.3220118907376237
6213,0.1216542963824303
6214,0.2146124613018141
6215,0.2339193642613162
6216,0.21684821049535563
6217,0.21666778261394337
6218,0.24067482824678044
6219,0.19177704256348393
6220,0.21858186544475844
6221,0.34460079144722955
6222,0.20458360027750333
6223,0.26917477909981236
6224,0.21616157283713533
6225,0.350212649029095
6226,0.36446959019975056
6227,0.26472560074449203
6228,0.24045764638442257
6229,0.265839967266705
6230,0.2468435027614334
6231,0.2546202866729754
6232,0.23985307284948554
6233,0.21611724983284597
6234,0.27499708603011974
6235,0.27349255994058386
6236,0.1902065506218763
6237,0.23350453138082583
6238,0.23776794392330325
6239,0.30992348806508574
6240,0.29455493473948213
6241,0.24421613446223778
6242,0.40762188331403726
6243,0.2318742858855728
6244,0.40560102524788877
6245,0.19968786432737218
6246,0.2802182101487365
6247,0.28892028721723384
6248,0.23881935380132857
6249,0.2023300242067798
6250,0.287468544422683
6251,0.21348481590189083
6252,0.5267275039282622
6253,0.23719762849432036
6254,0.21534233544233417
6255,0.2962531306396887
6256,0.2900004847593155
6257,
6258,0.2259455637740133
6259,0.19885448873983458
6260,
6261,0.2785254364414069
6262,0.2429157631273391
6263,0.23814606055281673
6264,0.1183327409851932
6265,0.2784716281529228
6266,0.2892850797943791
6267,0.14863364888366193
6268,
6269,0.24362481561921623
6270,0.2617510110081924
6271,0.27674471408483314
6272,0.24622149724112463
6273,0.29840615489427924
6274,0.33767533270989203
6275,0.2012749809176697
6276,0.1814875207000024
6277,0.24909240652107956
6278,0.28858125871888496
6279,0.17801738395512867
6280,0.31186278664669487
6281,
6282,0.25696862336825166
6283,0.276487578548292
6284,0.2189246259743025
6285,0.30065787665982135
6286,0.4442820134167975
6287,0.2124575901661614
6288,0.340201495619752
6289,0.2893058513585949
6290,0.27930092807286744
6291,0.183123453077353
6292,0.3574895016690829
6293,
6294,0.3093939310141004
6295,0.2506576660154074
6296,0.3291265669276239
6297,0.24051610056064276
6298,0.24785936404041986
6299,0.2885227661463584
6300,0.5052424152613015
6301,0.30343626698164117
6302,0.20899051017424897
6303,0.32340648607053923
6304,0.23074309897131529
6305,
6306,
6307,0.31670641953003464
6308,0.28527451657289893
6309,0.30240337899474834
6310,0.3281533066900456
6311,0.33801579302253004
6312,0.2608968257999016
6313,0.29177961026270527
6314,0.18749635220565453
6315,0.28830022905553787
6316,0.20051381031181303
6317,0.2566457239888671
6318,0.33044346823057325
6319,0.2608721299140888
6320,0.33705893738709336
6321,0.25230164981284253
6322,0.2252581167419052
6323,
6324,0.136642940856196
6325,0.23768008694020548
6326,0.23241523008694087
6327,0.1870735990775816
6328,0.25740115487534043
6329,0.2871282450035746
6330,0.2768067839530486
6331,0.23270803059043677
6332,0.22214118934868532
6333,0.32718326668453057
6334,0.21454931908175245
6335,0.3124643438262431
6336,0.2564788679991935
6337,0.2784429803776095
6338,0.30964870993945903
6339,0.1946365051412542
6340,0.25984065741517204
6341,
6342,0.33994400718197326
6343,0.28446779911109654
6344,0.21677961787648947
6345,0.23252675733671202
6346,0.2763515046116477
6347,0.18061948540055572
6348,
6349,0.24597085323520818
6350,0.23317423870456555
6351,0.24252214093485835
6352,
6353,0.2240311648071519
6354,0.3725684442182756
6355,0.26118106821430875
6356,0.31553516626419065
6357,0.2554670437272698
6358,0.252066699948163
6359,0.29369560770667846
6360,0.2496640751650775
6361,0.26139007718953244
6362,0.2824917421770262
6363,0.22682447894579383
6364,0.2636789141278707
6365,0.15417585401901723
6366,0.20581931307167634
6367,0.19346592722702716
6368,0.15080195333637536
6369,0.32674370603554337
6370,0.23253766374053852
6371,0.24003603940136986
6372,0.20737542554646182
6373,0.24327145635463143
6374,0.27952776467964546
6375,0.38158873525903125
6376,0.25782891991698187
6377,0.25502381624453574
6378,0.20785728545900273
6379,0.2548515036514237
6380,0.3352147845122443
6381,0.2372347887839279
6382,0.25146077110169696
6383,0.3336347432192275
6384,0.33533410719949075
6385,0.30466654940318616
6386,0.22057380314508734
6387,0.2457233869596106
6388,
6389,0.3079158185820331
6390,0.30722952564163997
6391,0.31185413334496304
6392,0.24757738510531024
6393,0.28909888648560655
6394,0.25756279591424724
6395,0.19179729137656865
6396,0.25822009512156474
6397,0.3628351622184818
6398,0.3668292806772362
6399,0.2381608285883594
6400,0.20314145161400166
6401,0.2705888576609292
6402,0.21643373098248897
6403,0.173049311604899
6404,0.21675790910943948
6405,0.19470482763605423
6406,0.251560946112262
6407,0.3078603114181687
6408,0.2603583477425273
6409,
6410,0.22846235633823542
6411,0.3462744806043505
6412,0.2244598153725469
6413,0.24030325443077283
6414,0.2853135261672556
6415,0.2260371798284988
6416,0.2986981983227054
6417,0.22138200145121134
6418,0.25414387215313494
6419,0.30688771567211304
6420,0.23446090944617493
6421,0.2615434227958787
6422,0.30902762266038464
6423,0.1361414157402493
6424,0.1692680994654132
6425,0.3101026484951759
6426,0.26054565977441624
6427,0.22006590077291566
6428,0.25105534468492263
6429,0.1633284536232097
6430,0.37146759339776314
6431,0.28173156436073366
6432,0.17852196505848128
6433,0.22656230722104154
6434,0.2484696100106002
6435,0.25211167721899186
6436,0.21678762340111712
6437,
6438,0.21451973677711644
6439,0.40792880331343095
6440,0.29210204615947155
6441,0.19848157406911537
6442,0.2803714156643162
6443,0.3036221022215476
6444,0.24016396751023839
6445,0.24167804733246534
6446,0.34513005177832323
6447,0.24753791241800338
6448,0.2561923442815346
6449,0.27767392438090144
6450,0.2242317451959377
6451,
6452,0.31506520166489294
6453,0.17473730887423577
6454,0.2335934450413959
6455,0.16323675401040305
6456,0.32001932009845324
6457,0.28796684284510565
6458,0.3683442517821468
6459,0.25212159504531684
6460,0.22590883629615566
6461,0.1895105594053783
6462,
6463,0.31658222985413964
6464,0.30576517238015133
6465,0.24237443095435074
6466,0.3628862668222831
6467,0.30069464553236946
6468,
6469,0.2058339974176432
6470,0.3022312236719602
6471,0.2847112620070167
6472,0.29818621023539116
6473,0.36050868405620795
6474,
6475,0.4238376842495529
6476,0.22459664013699965
6477,
6478,0.2489670752596006
6479,0.24097173226346358
6480,0.2677226511160704
6481,0.27426044936210847
6482,0.3287666269878531
6483,0.24251912787230911
6484,0.2840083741643661
6485,0.23263908647786868
6486,0.2523243567282887
6487,0.3380115073751587
6488,0.2864981062695354
6489,0.24461491444160655
6490,0.26461605917033804
6491,0.2562801147946534
6492,0.34252622294105484
6493,0.20941225238354966
6494,0.22619505770518922
6495,0.26984477315825883
6496,0.30342428237818186
6497,0.26103282980752174
6498,0.19319717046542517
6499,0.1691957044235609
6500,0.3298768376323016
6501,0.33803931121767217
6502,0.21869800161605846
6503,0.2966713884721178
6504,0.34239525916056757
6505,0.25201617282475686
6506,0.2662983897936919
6507,0.2341401350716027
6508,0.17939771059570797
6509,0.433790248968679
6510,0.30552667029766956
6511,0.22095448162155984
6512,0.2574854516706039
6513,0.2852032162979041
6514,0.2758708360342831
6515,0.22541490718166268
6516,0.279985059250066
6517,0.291496024638206
6518,0.29845122047215855
6519,0.3373982978803185
6520,0.22402075369090402
6521,0.24232623122454733
6522,0.3138192060039111
6523,0.2410316350050009
6524,0.29688807133881545
6525,0.21274295537728782
6526,0.24953583478521335
6527,0.22770781379155414
6528,0.2657868930676679
6529,0.2506831663541249
6530,0.2069265118397665
6531,0.20590788425503403
6532,0.2065053936575877
6533,0.1733179420221752
6534,0.20565192967054224
6535,0.2824419307406141
6536,0.34472688574103594
6537,0.25566198697891795
6538,0.16792037037535656
6539,0.24555890586540485
6540,0.1827079684092876
6541,0.2821776864328829
6542,0.2560687667491278
6543,0.46163486346756166
6544,0.20613093344890532
6545,0.29633341735200414
6546,0.2992391813222156
6547,0.20178915579455314
6548,0.23200721631964671
6549,0.23160836799142037
6550,0.2153072001732389
6551,0.2108947217167093
6552,0.2129070498206208
6553,0.2104390028138725
6554,0.29109277358252517
6555,0.3641921220947708
6556,0.22036202715132225
6557,0.5612815350616913
6558,0.2756402921893326
6559,0.15691935931871204
6560,0.30474652489870846
6561,0.28841976747081444
6562,0.43208046709858583
6563,
6564,0.21627040804362507
6565,0.2060421269627576
6566,0.23858518852365052
6567,0.39591249964071584
6568,0.19346298495391956
6569,
6570,0.3432379808765381
6571,0.22708702332904773
6572,0.20411273059218693
6573,0.30588199384079995
6574,0.2869663182027262
6575,0.22391522945350328
6576,0.157503781433309
6577,
6578,0.2833357764610629
6579,0.25887901463435625
6580,
6581,0.41494528806112563
6582,0.21843605654514187
6583,
6584,0.2418207425060187
6585,0.22061920488339526
6586,0.2647614015699029
6587,
6588,0.21407639929089917
6589,0.27884886612068127
6590,0.23127348014556626
6591,0.28200327182360707
6592,0.2846833658836725
6593,0.1702458922599368
6594,0.26765437681892723
6595,0.37946126262878443
6596,0.3668292806772365
6597,0.3015136328936472
6598,0.27429305679605764
6599,0.2216400861584934
6600,0.2802541797575766
6601,0.26422258471673465
6602,0.17538670845501458
6603,0.21734423167560513
6604,0.302457342844329
6605,0.23855613491377803
6606,0.2464350957865984
6607,0.28415982633181913
6608,0.251829515053136
6609,0.10141426862070413
6610,0.2476610923324437
6611,0.3026730263771349
6612,0.24483555775895094
6613,0.18987617441377025
6614,0.20692824512108676
6615,
6616,0.46705913142400923
6617,0.29823304229600434
6618,0.4130655282687232
6619,0.23027671805950278
6620,0.3097356386880703
6621,0.22756405762255982
6622,0.21555036449836884
6623,0.34247458059683933
6624,0.24860802555564498
6625,0.3330706776921627
6626,0.32880297522446067
6627,0.2055806952249164
6628,0.19282267963637367
6629,0.1191363258793584
6630,0.24809351588689443
6631,0.2962531306396887
6632,0.37005559939812116
6633,0.21109159316452497
6634,0.2948425330764931
6635,0.2521990641930931
6636,0.18014214523588978
6637,0.23183540784048995
6638,0.33990782514920836
6639,0.28593885575948585
6640,0.2854645114574883
6641,0.3353034759856329
6642,0.2550360508820799
6643,0.32133351731571846
6644,0.18885823001276947
6645,0.22494614796983936
6646,0.3259313019853253
6647,0.19615167633628516
6648,0.26731503354738395
6649,0.2344860140387759
6650,0.2995450686927076
6651,0.2816618672209338
6652,0.28546881780850974
6653,0.23148884887849064
6654,0.36582306850243707
6655,0.2482076857708343
6656,0.2569866180005921
6657,0.43813569001227093
6658,0.25485900945887263
6659,0.2766927653182971
6660,0.24795898567031482
6661,
6662,0.34083258193729626
6663,0.3606843287801369
6664,0.2695073067898307
6665,0.2888719328507088
6666,0.2839828253310076
6667,0.30348234051752787
6668,0.23055880324303712
6669,0.3091325727795019
6670,0.2646275002087054
6671,0.22826293187612912
6672,0.207869449381611
6673,0.21963904206508744
6674,0.2549365207872455
6675,0.14604084527405325
6676,0.4470327805510613
6677,
6678,0.27393242289430997
6679,0.23024986688636273
6680,0.2742184333942762
6681,0.21559505741185903
6682,0.24055798613896862
6683,0.27413338715203184
6684,0.29712902877920044
6685,0.2937656549007964
6686,
6687,0.23022683507236708
6688,0.29060538379676604
6689,0.21395820972010193
6690,0.19696565161501223
6691,0.20648983425366374
6692,0.3126405789858586
6693,0.3462479347002305
6694,0.14181367024656255
6695,0.27735129566927086
6696,0.2498360896088042
6697,0.2871876946524792
6698,0.29945833485727646
6699,0.3070166191713589
6700,0.2574801244206356
6701,0.1279047996468332
6702,0.26786326231067914
6703,0.38880396040795284
6704,0.21803366893517973
6705,0.2590550668636801
6706,0.16010953700888075
6707,0.3296736178763482
6708,0.28726813106418836
6709,0.25245148970240117
6710,0.2677919476536682
6711,0.2906359984332626
6712,0.17873172037904883
6713,0.14931038980857214
6714,0.199156630003527
6715,0.35649987819341655
6716,0.2763676561654489
6717,0.32890112221394907
6718,0.25854034071637244
6719,0.2989517678391068
6720,
6721,0.2528829970998461
6722,
6723,0.24510558980308006
6724,0.19202828777075587
6725,0.3875379888395294
6726,0.22191397780049937
6727,0.20647909101182205
6728,0.38649731587314407
6729,
6730,0.23050655466001946
6731,0.24565654830110184
6732,0.38566750939635863
6733,0.24284964386341434
6734,
6735,0.2929568203442361
6736,0.3063600894342805
6737,
6738,0.22022350876025665
6739,0.2502095295810801
6740,0.2809461992380694
6741,0.3710819192457988
6742,0.37227282346856094
6743,0.3222065993080321
6744,0.22946511505752765
6745,0.23792174696794144
6746,
6747,0.2934509980131841
6748,0.28004340886379
6749,0.2523879900720668
6750,0.15295440292522045
6751,0.25863645386941736
6752,0.23433069386870153
6753,0.2762898090406032
6754,0.24395090731732905
6755,0.24191283109858497
6756,0.27766163268098676
6757,0.21149318999773614
6758,0.29036806614970845
6759,0.24949550919174646
6760,0.26672993010334944
6761,0.25730086953133946
6762,0.19155053409142375
6763,0.24024155400148295
6764,0.23974810712191363
6765,0.23126922506805403
6766,
6767,0.1973568144416331
6768,
6769,0.339280483660348
6770,0.24755221775943625
6771,0.3265191986752721
6772,0.2639678801184423
6773,
6774,0.27451594434165894
6775,0.35269981265944983
6776,0.21627548629858095
6777,0.27841111262229956
6778,
6779,0.19790166739874537
6780,0.24298699501195964
6781,0.3625100172113339
6782,0.316955451963038
6783,0.23209327190612317
6784,0.23217235160242833
6785,0.20606783474318024
6786,0.21858284714817966
6787,0.27204883617289666
6788,0.25879742736655664
6789,0.25416127300454616
6790,0.21448541295268575
6791,0.25862656502114156
6792,0.21686794498418938
6793,0.29983859445276984
6794,0.14475968456999555
6795,0.20960826431892088
6796,
6797,0.23420777101973
6798,0.5083745019415216
6799,0.30616521114368866
6800,0.29131312315213664
6801,0.18894576095001536
6802,0.2021518014650211
6803,0.18640051533576563
6804,0.2685186923369879
6805,0.29804825725932527
6806,0.4092753079916134
6807,0.2550672346949391
6808,0.29341751325643695
6809,0.2593609506941271
6810,0.19365838455748063
6811,0.23650879981304562
6812,0.2063871785636089
6813,0.2849959609628725
6814,0.3304584077410446
6815,0.24368844376068988
6816,0.37958063700999867
6817,0.2376016682689175
6818,0.22238557182101304
6819,0.32282820459683037
6820,0.2404109516638827
6821,0.4310982114633236
6822,0.2083274567525517
6823,0.25552964812077084
6824,0.23236640085236104
6825,0.26273937615827947
6826,0.23732323699053504
6827,0.29261980099721263
6828,0.1925600626031465
6829,0.23889135473306078
6830,0.2622864700707348
6831,0.24054128140402298
6832,0.2669345472290622
6833,0.24056051747156104
6834,
6835,0.29866108074139996
6836,0.3058099877415533
6837,0.2151749598030518
6838,0.3236136554702883
6839,0.25412014589782517
6840,0.2776371734693177
6841,0.2889253498144423
6842,0.26509455210276023
6843,0.14673044585247985
6844,0.2949397768533979
6845,0.2732506486615889
6846,0.26651873311239993
6847,0.3559505800318601
6848,0.22757697375725872
6849,0.21139157352702864
6850,0.213606200245812
6851,0.25209756122107296
6852,0.3437972570075941
6853,0.36275487602514633
6854,0.20778355547189187
6855,0.22926999523760616
6856,
6857,0.24652265445494026
6858,0.34343973110977644
6859,0.1710672555475139
6860,0.3194969547157799
6861,0.3859582067823809
6862,0.19740212244874278
6863,0.22200079141453932
6864,0.1766773213377738
6865,0.24167059684189296
6866,0.20864147539524802
6867,0.3032397414620931
6868,0.2801536794463635
6869,0.30642648523570026
6870,0.2805917474314802
6871,0.38540673474994547
6872,0.2797408679147073
6873,
6874,0.21660040324489482
6875,0.2978389062475233
6876,0.24729294925947198
6877,0.2169040282303506
6878,0.25569554302697184
6879,0.26180924721042653
6880,0.20774952853275508
6881,0.2136367201746192
6882,0.20771700402223314
6883,0.1394478889941475
6884,0.25358904191736653
6885,0.17361918679513544
6886,0.287526458392117
6887,0.28184732583836836
6888,0.48509096575107846
6889,0.3497577984051061
6890,0.24208826992328747
6891,
6892,0.3098795164125149
6893,
6894,0.36389291679536795
6895,0.23757831307569133
6896,0.27140357882412147
6897,0.2807141961554812
6898,0.14964728173283892
6899,0.43275402609581415
6900,0.26499581161802876
6901,0.2741446929445007
6902,0.17157749457299076
6903,0.2745676368065525
6904,0.25506298800080807
6905,0.2817293460099388
6906,0.1816121523922971
6907,0.2405523548171915
6908,0.33372182304267417
6909,0.29659394255035676
6910,0.2172385924163086
6911,0.2554310800422085
6912,0.24051791790255894
6913,
6914,0.3036882377505884
6915,0.23158053741880147
6916,0.301941043316567
6917,0.21143284434156162
6918,0.22736326221904202
6919,0.22963674756937735
6920,0.3046674679294761
6921,0.30722106950429584
6922,0.23762128832026863
6923,0.14526167169018456
6924,0.25413190646095796
6925,0.34987429512195
6926,0.3271838142771213
6927,0.2929078868943892
6928,0.2220233106097067
6929,0.25653038647780857
6930,
6931,0.27688455880963747
6932,0.35846965932626873
6933,0.4224624154740999
6934,
6935,0.25928791424701636
6936,0.21496226628703485
6937,0.14757613256441704
6938,0.23876332383878507
6939,0.2369923263160567
6940,0.2299187069479598
6941,0.18504953172151384
6942,0.2936971476747018
6943,0.25514441219291584
6944,0.24063926242040623
6945,0.29679804528704135
6946,0.312941618958003
6947,0.26889808627165634
6948,0.21909677401720073
6949,0.2947495745461802
6950,
6951,0.323771614025702
6952,0.26259620755647806
6953,0.19052858935133776
6954,0.27995075598053976
6955,0.5486911914495118
6956,0.24497346595525893
6957,0.23706106201433097
6958,0.1726675507314176
6959,0.3575965335789104
6960,0.24988614121480346
6961,
6962,0.27304209971539384
6963,0.264357567122648
6964,0.2639598964538086
6965,0.23644057842913424
6966,0.2361542998945687
6967,
6968,0.2973802523751713
6969,0.2617731174415201
6970,0.3026326873755113
6971,0.4100127591073526
6972,0.2926275613093644
6973,0.2076185219907375
6974,0.2862344702451035
6975,0.24126338865893604
6976,0.22443246595789035
6977,0.2415911224726215
6978,0.3525816083054323
6979,0.27878361053795964
6980,0.377515791416854
6981,0.26813187061227595
6982,0.2580055097111995
6983,0.18496094560145926
6984,0.09705290206352912
6985,
6986,0.2789548939463713
6987,0.21425039379923283
6988,0.20827853435181987
6989,0.25960254945747674
6990,0.1961606734542003
6991,0.25088879443355494
6992,0.17274885611202984
6993,0.2593873016963757
6994,0.2792920475868209
6995,0.26071760128954513
6996,0.2397644711585114
6997,0.2601862576792253
6998,0.24633505960339763
6999,0.26284435883224655
7000,0.306897537878024
7001,0.2723768935883678
7002,0.4150176771238838
7003,0.2288634108395593
7004,0.20854029082694725
7005,0.24800164033462047
7006,0.2653515844927692
7007,0.29193334139607086
7008,0.312337691222099
7009,0.22426761009661467
7010,0.292702907098621
7011,0.28605021052855895
7012,0.25664950117824825
7013,0.32749965439765005
7014,0.30290048285102944
7015,0.2696767465850276
7016,0.27603761925037473
7017,0.2269325062347214
7018,0.2434842379684865
7019,0.23379232841061326
7020,0.24346150233861286
7021,0.2724620819329213
7022,0.26788548781384536
7023,0.25363084411271064
7024,0.29719747201458846
7025,0.19124551510254262
7026,0.193594093838518
7027,0.15931656284020324
7028,0.19836179042555924
7029,0.24240681398552055
7030,0.20671311724071917
7031,0.19403222830911382
7032,0.2527238897961094
7033,0.18821206171766813
7034,0.22360488881016338
7035,0.23430558044234562
7036,0.199246953625124
7037,0.09949240848195173
7038,0.34450952115208866
7039,0.2848440253207297
7040,0.25991523599785593
7041,0.22623071471739786
7042,0.28503779935953266
7043,0.23451368921397442
7044,0.3623951574749166
7045,
7046,0.29368437311547746
7047,0.2784093805904745
7048,
7049,0.19521826076827864
7050,0.24116023718198187
7051,0.29846135912191507
7052,0.24267788332711426
7053,0.2647387744173948
7054,0.21054374673107024
7055,0.33782202941046124
7056,0.38113341215060437
7057,0.15798889920560055
7058,0.24311692409250352
7059,0.2584630519625436
7060,0.49144730209301124
7061,0.2488073692512206
7062,0.23067117428844497
7063,0.2591692533469969
7064,0.3106345876536092
7065,0.3669147356560515
7066,0.3263047011323461
7067,0.26157837377146687
7068,0.27472055008970186
7069,0.28888354770016644
7070,0.2766844120431189
7071,0.1355543374859749
7072,
7073,0.28770613514730015
7074,0.2824503066024776
7075,0.37571991969865737
7076,0.29082510471127976
7077,0.18258433794645257
7078,0.2518807676917968
7079,0.28761020555501093
7080,0.2860684126630505
7081,0.20262308258321227
7082,0.22298153186530334
7083,0.27289118218735986
7084,0.24435945746478793
7085,0.20899037252897468
7086,0.26585238142738243
7087,
7088,0.23443868826953085
7089,0.29798437850191684
7090,0.25928379596424933
7091,0.21495496453516327
7092,0.28638630549658484
7093,
7094,
7095,0.221417596306982
7096,0.1701074985947556
7097,0.06218344975449552
7098,0.19312766448930008
7099,0.2022564376345054
7100,0.2910082127012825
7101,0.09825745691420396
7102,0.2712225509285303
7103,0.26615924177244155
7104,0.27573079615626417
7105,0.2858198374558444
7106,0.32343472688111496
7107,0.25288309205042214
7108,0.28036148170350683
7109,0.21607369422776013
7110,0.19838486638004027
7111,0.2963442080271016
7112,0.23233015033019977
7113,0.16792315573463723
7114,0.24038614270126824
7115,0.6000320414458361
7116,0.3099211860029195
7117,0.29352898131924576
7118,0.2433578782964929
7119,0.29752410114100614
7120,0.2105158604948063
7121,0.240546457699077
7122,
7123,0.19229723760455653
7124,0.23392355195128245
7125,0.1844537057197787
7126,0.22885757698866882
7127,
7128,0.2671885918705832
7129,0.5447962541079503
7130,
7131,0.19215593989488822
7132,0.3790231982119081
7133,
7134,0.31055972760250383
7135,0.2465916607145604
7136,
7137,0.29764292363158595
7138,0.27447178591126886
7139,0.28947687542149414
7140,0.32535990152985506
7141,0.20167442441244232
7142,0.3025826669519781
7143,0.18547010886430315
7144,0.3091396049124734
7145,0.3272666629015487
7146,0.19080782007351638
7147,0.21522042880965964
7148,0.23928271401233236
7149,0.27626673828102133
7150,
7151,0.38919798898440494
7152,0.23651351897074513
7153,0.2404448456164452
7154,0.2538110123241152
7155,0.19662347365324218
7156,0.2980836777606355
7157,0.2559713698332693
7158,
7159,0.30015118680868014
7160,0.24242651105751167
7161,0.2704085049099074
7162,0.295289187782259
7163,0.2669574191062969
7164,0.3506852589120695
7165,0.33966584848630543
7166,0.10013962881485572
7167,0.3241177793724562
7168,0.2296862458472193
